"Country","Issuer","Currency","Face value","Title","Type","Year range","Shape","Composition","Weight","Diameter","Year","Gregorian year","Mintmark","Quantity","Grade","Collection","From set","Estimate (INR)"
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1981","1981","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1983","1983","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1987","1987","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1989","1989","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1990","1990","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1991","1991","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1995","1995","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1998","1998","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","1999","1999","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","2001","2001","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","2004","2004","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","2007","2007","D","1","AU","","","11.01"
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","2007","2007","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.1","1 Dime ""Roosevelt Dime""","Standard circulation coins","1965-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","2.268","17.91","2008","2008","D","1","XF","","","11.59"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter""","Standard circulation coins","1965-1998","Round","Copper-nickel clad copper","5.67","24.26","1966","1966","","1","","","",""
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter""","Standard circulation coins","1965-1998","Round","Copper-nickel clad copper","5.67","24.26","1973","1973","","1","","","",""
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter""","Standard circulation coins","1965-1998","Round","Copper-nickel clad copper","5.67","24.26","1977","1977","","1","","","",""
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter""","Standard circulation coins","1965-1998","Round","Copper-nickel clad copper","5.67","24.26","1980","1980","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter""","Standard circulation coins","1965-1998","Round","Copper-nickel clad copper","5.67","24.26","1981","1981","P","1","XF","","","41.41"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter""","Standard circulation coins","1965-1998","Round","Copper-nickel clad copper","5.67","24.26","1991","1991","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter""","Standard circulation coins","1965-1998","Round","Copper-nickel clad copper","5.67","24.26","1995","1995","D","1","F","","","25.32"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter""","Standard circulation coins","1965-1998","Round","Copper-nickel clad copper","5.67","24.26","1998","1998","P","1","","","",""
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Bicentennial)","Circulating commemorative coins","1976","Round","Copper-nickel clad copper","5.67","24.3","1976","1976","","1","VF","","","36.33"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Pennsylvania)","Circulating commemorative coins","1999","Round","Copper-nickel clad copper","5.67","24.26","1999","1999","P","1","VF","","","35.22"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (New Jersey)","Circulating commemorative coins","1999","Round","Copper-nickel clad copper","5.67","24.26","1999","1999","P","1","VF","","","44.03"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Georgia)","Circulating commemorative coins","1999","Round","Copper-nickel clad copper","5.67","24.26","1999","1999","P","1","XF","","","44.03"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Connecticut)","Circulating commemorative coins","1999","Round","Copper-nickel clad copper","5.67","24.26","1999","1999","P","1","F","","","30.82"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Maryland)","Circulating commemorative coins","2000","Round","Copper-nickel clad copper","5.67","24.26","2000","2000","P","1","F","","","33.02"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (South Carolina)","Circulating commemorative coins","2000","Round","Copper-nickel clad copper","5.67","24.26","2000","2000","P","1","VF","","","44.03"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (New Hampshire)","Circulating commemorative coins","2000","Round","Copper-nickel clad copper","5.67","24.26","2000","2000","P","1","VF","","","44.03"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (New York)","Circulating commemorative coins","2001","Round","Copper-nickel clad copper","5.67","24.26","2001","2001","P","1","VF","","","40.73"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (North Carolina)","Circulating commemorative coins","2001","Round","Copper-nickel clad copper","5.67","24.26","2001","2001","P","1","VF","","","39.63"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Rhode Island)","Circulating commemorative coins","2001","Round","Copper-nickel clad copper","5.67","24.26","2001","2001","D","1","VF","","","46.23"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Vermont)","Circulating commemorative coins","2001","Round","Copper-nickel clad copper","5.67","24.26","2001","2001","P","1","VF","","","37.43"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Louisiana)","Circulating commemorative coins","2002","Round","Copper-nickel clad copper","5.67","24.26","2002","2002","D","1","XF","","","48.43"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Illinois)","Circulating commemorative coins","2003","Round","Copper-nickel clad copper","5.67","24.26","2003","2003","P","1","VF","","","41.83"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Alabama)","Circulating commemorative coins","2003","Round","Copper-nickel clad copper","5.67","24.26","2003","2003","D","1","VF","","","38.95"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Florida)","Circulating commemorative coins","2004","Round","Copper-nickel clad copper","5.67","24.26","2004","2004","P","1","VF","","","41.83"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Wisconsin)","Circulating commemorative coins","2004","Round","Copper-nickel clad copper","5.67","24.26","2004","2004","D","1","VF","","","44.03"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (California)","Circulating commemorative coins","2005","Round","Copper-nickel clad copper","5.67","24.26","2005","2005","P","1","VF","","","31.45"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Kansas)","Circulating commemorative coins","2005","Round","Copper-nickel clad copper","5.67","24.26","2005","2005","P","1","VF","","","28.74"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (West Virginia)","Circulating commemorative coins","2005","Round","Copper-nickel clad copper","5.67","24.26","2005","2005","D","1","","","",""
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Nebraska)","Circulating commemorative coins","2006","Round","Copper-nickel clad copper","5.67","24.26","2006","2006","P","1","VF","","","44.03"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Colorado)","Circulating commemorative coins","2006","Round","Copper-nickel clad copper","5.67","24.26","2006","2006","P","1","VF","","","44.03"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Montana)","Circulating commemorative coins","2007","Round","Copper-nickel clad copper","5.67","24.26","2007","2007","P","1","VF","","","45.13"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Washington)","Circulating commemorative coins","2007","Round","Copper-nickel clad copper","5.67","24.26","2007","2007","P","1","VF","","","45.13"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Alaska)","Circulating commemorative coins","2008","Round","Copper-nickel clad copper","5.67","24.26","2008","2008","P","1","VF","","","40.73"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Perry's Victory, Ohio)","Circulating commemorative coins","2013","Round","Copper-nickel clad copper","5.67","24.26","2013","2013","D","1","VF","","","54.65"
"United States","United States","Dollar (1785-date)","0.25","¼ Dollar ""Washington Quarter"" (Arches National Park, Utah)","Circulating commemorative coins","2014","Round","Copper-nickel clad copper","5.67","24.26","2014","2014","D","1","VF","","","31.92"
"United States","United States","Dollar (1785-date)","0.5","½ Dollar ""Kennedy Half Dollar""","Standard circulation coins","1971-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","11.34","30.61","1974","1974","","1","XF","","","96.09"
"United States","United States","Dollar (1785-date)","0.5","½ Dollar ""Kennedy Half Dollar""","Standard circulation coins","1971-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","11.34","30.61","1981","1981","D","1","F","","","53.08"
"United States","United States","Dollar (1785-date)","0.5","½ Dollar ""Kennedy Half Dollar""","Standard circulation coins","1971-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","11.34","30.61","1981","1981","P","1","XF","","","78.86"
"United States","United States","Dollar (1785-date)","0.5","½ Dollar ""Kennedy Half Dollar""","Standard circulation coins","1971-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","11.34","30.61","1983","1983","D","1","XF","","","92.53"
"United States","United States","Dollar (1785-date)","0.5","½ Dollar ""Kennedy Half Dollar""","Standard circulation coins","1971-2025","Round","Copper-nickel clad copper (91.67% Copper, 8.33% Nickel)","11.34","30.61","1994","1994","P","1","XF","","","55.04"
"United States","United States","Dollar (1785-date)","0.5","½ Dollar ""Kennedy Half Dollar"" (Bicentennial)","Circulating commemorative coins","1976","Round","Copper-nickel clad copper","11.34","30.61","1976","1976","","1","XF","","","154.11"
"United States","United States","Dollar (1785-date)","1","1 Dollar ""Eisenhower Dollar"" (Bicentennial)","Circulating commemorative coins","1976","Round","Copper-nickel clad copper","22.68","38.1","1976","1976","","1","VF","","","226.53"
"United States","United States","Dollar (1785-date)","1","1 Dollar ""Susan B. Anthony Dollar""","Standard circulation coins","1979-1999","Round","Copper-nickel clad copper","8.1","26.5","1979","1979","D","1","","","",""
"United States","United States","Dollar (1785-date)","1","1 Dollar ""Susan B. Anthony Dollar""","Standard circulation coins","1979-1999","Round","Copper-nickel clad copper","8.1","26.5","1981","1981","D","1","AU","","","286.2"
"United States","United States","Dollar (1785-date)","1","1 Dollar ""Sacagawea Dollar""","Standard circulation coins","2000-2008","Round","Manganese brass clad copper (Cladding: 77% Copper, 12% Zinc, 7% Manganese, 4% Nickel; Core: 100% Copper)","8.1","26.5","2000","2000","D","1","","","",""
"United States","United States","Dollar (1785-date)","1","1 Dollar (John Adams)","Circulating commemorative coins","2007","Round","Manganese brass clad copper","8.1","26.5","2007","2007","D","1","VG","","","106.31"
"United States","United States","Dollar (1785-date)","1","1 Dollar (Abraham Lincoln)","Circulating commemorative coins","2010","Round","Manganese brass clad copper","8.1","26.5","2010","2010","D","1","","","",""
"United States","United States","Dollar (1785-date)","1","1 Dollar (Harry S. Truman)","Non-circulating coins","2015","Round","Manganese brass clad copper","8.1","26.5","2015","2015","D","1","F","","",""
"United States","United States","Dollar (1785-date)","1","1 Dollar (Federal Reserve Note)","Standard circulation banknotes","1963-2021","Rectangular","Paper (75% cotton, 25% linen)","","156","1988","1988","","1","","","",""
"United States","United States","Dollar (1785-date)","1","1 Dollar (Federal Reserve Note)","Standard circulation banknotes","1963-2021","Rectangular","Paper (75% cotton, 25% linen)","","156","2006","2006","","2","VF","","","102.85"
"United States","United States","Dollar (1785-date)","1","1 Dollar (Federal Reserve Note)","Standard circulation banknotes","1963-2021","Rectangular","Paper (75% cotton, 25% linen)","","156","2006","2006","","1","","","",""
"United States","United States","Dollar (1785-date)","1","1 Dollar (Federal Reserve Note)","Standard circulation banknotes","1963-2021","Rectangular","Paper (75% cotton, 25% linen)","","156","2013","2013","","1","","","",""
"United States","United States","Dollar (1785-date)","2","2 Dollars (Federal Reserve Note)","Standard circulation banknotes","1976-2017","Rectangular","Paper (25% linen, 75% cotton)","","156","2003","2003","","1","","","",""
"United States","United States","Dollar (1785-date)","5","5 Dollars (Federal Reserve Note; large portrait)","Standard circulation banknotes","1999-2006","Rectangular","Paper (75% Cotton, 25% Linen)","","156","1999","1999","","1","VF","","",""
"United States","United States","Dollar (1785-date)","5","5 Dollars (Federal Reserve Note; colored)","Standard circulation banknotes","2006-2021","Rectangular","Paper","","156","2013","2013","","1","VF","","","514.06"
"Uruguay","Uruguay","Nuevo peso (1975-1993)","0.1","10 Centésimos","Standard circulation coins","1976-1981","Dodecagonal (12-sided)","Aluminium bronze","3","19","1981","1981","So","1","XF","","","56.46"
"Uruguay","Uruguay","Nuevo peso (1975-1993)","0.2","20 Centésimos","Standard circulation coins","1976-1981","Dodecagonal (12-sided)","Aluminium bronze","5","22","1981","1981","So","1","UNC","","","99.07"
"Uruguay","Uruguay","Nuevo peso (1975-1993)","0.5","50 Centésimos","Standard circulation coins","1976-1981","Dodecagonal (12-sided)","Aluminium bronze","7","25.5","1981","1981","So","1","UNC","","","110.08"
"Uruguay","Uruguay","Nuevo peso (1975-1993)","2","2 Nuevos Pesos (FAO)","Circulating commemorative coins","1981","Dodecagonal (12-sided)","Copper-nickel","7.1","25.04","1981","1981","","1","VF","","","74.85"
"Uruguay","Uruguay","Nuevo peso (1975-1993)","5","5 Nuevos Pesos","Standard circulation coins","1980-1981","Round","Copper-nickel","7.9","26","1981","1981","So","1","VF","","","55.04"
"Uzbekistan","Uzbekistan","Second soʻm (1994-date)","100","100 Soʻm","Standard circulation banknotes","1994","Rectangular","Paper","","142","1994","1994","","1","UNC","","","88.11"
"Vatican City","Vatican City","Lira (1929-2001)","50","50 Lire - John Paul II (Baptism)","Circulating commemorative coins","1991","Round","Acmonital","2.7","16.3","1991","1991","R","1","AU","","","128.26"
"Venezuela","Venezuela","Bolivar (1879-2007)","2","2 Bolívares","Standard circulation coins","1989-1990","Round","Nickel clad steel","7.5","27","1989","1989","","1","VF","","","22.02"
"Venezuela","Venezuela","Bolivar Fuerte (2008-2018)","10","10 Bolívares","Standard circulation banknotes","2007-2014","Rectangular","Paper","","156","2014","2014","","1","UNC","","","88.06"
"Vietnam","Vietnam","Second new đồng (1985-date)","200","200 Đồng","Standard circulation coins","2003","Round","Nickel plated steel","3.2","20","2003","2003","","1","AU","","","77.05"
"Vietnam","Vietnam","Second new đồng (1985-date)","1000","1000 Đồng","Standard circulation banknotes","1989","Rectangular","Paper","","134","1988","1989","","1","UNC","","","67.15"
"Vietnam","Vietnam","Second new đồng (1985-date)","1000","1000 Đồng","Standard circulation banknotes","1989","Rectangular","Paper","","134","1988","1989","","1","F","","","31.25"
"Vietnam","Vietnam","Second new đồng (1985-date)","2000","2000 Đồng","Standard circulation banknotes","1989","Rectangular","Paper","","133","1988","1989","","1","VF","","","78.15"
"Vietnam","Vietnam","Second new đồng (1985-date)","20000","20 000 Đồng","Standard circulation banknotes","2006-2025","Rectangular","Polymer (2006-2023: printed on Guardian™; 2024- Q&amp;T Hi-tech Polymer)","","137.5","","","","1","VF","","",""
"Vietnam","Vietnam","Second new đồng (1985-date)","100000","100 000 Đồng","Standard circulation banknotes","2004-2025","Rectangular","Polymer (Guardian®)","","144","2023","2023","","1","VF","","",""
"Western African States","Western African States","CFA franc (1958-date)","25","25 Francs CFA (FAO)","Circulating commemorative coins","1980-2026","Round","Aluminium bronze","8","27","1981","1981","","1","XF","","","110.36"
"Western African States","Western African States","CFA franc (1958-date)","5000","5000 Francs","Standard circulation banknotes","2003-2026","Rectangular","Paper","","140","2017","2017","","1","F","","",""
"Yemen","North Yemen","Rial (decimalized, 1974-1990)","1","1 Rial","Standard circulation coins","1976-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","8","28","1396","1976","","1","","","",""
"Yemen","Yemen","Rial (1990-date)","10","10 Rials","Standard circulation coins","1995-2009","Round","Stainless steel","6.05","26","1416","1995","","1","VF","","","77.05"
"Yemen","Yemen","Rial (1990-date)","10","10 Rials","Standard circulation coins","1995-2009","Round","Stainless steel","6.05","26","1424","2003","","1","XF","","","92.8"
"Yemen","Yemen","Rial (1990-date)","10","10 Rials","Standard circulation coins","1995-2009","Round","Stainless steel","6.05","26","1430","2009","","1","XF","","","81.46"
"Yemen","Yemen","Rial (1990-date)","20","20 Rials","Standard circulation coins","2004","Round","Bimetallic: brass plated steel centre in stainless steel ring","7.1","29.85","1425","2004","","1","VF","","","151.91"
"Yemen","Yemen","Rial (1990-date)","20","20 Rials","Standard circulation coins","2006","Round","Stainless steel","6.62","30","1427","2006","","1","VF","","","125.55"
"Yemen","Yemen, People's Democratic Republic of","Dinar (1967-1996)","0.1","100 Fils","Standard circulation coins","1981","Octagonal (8-sided)","Copper-nickel","10","23.1","1981","1981","","1","F","","","154.11"
"Yemen","Yemen, People's Democratic Republic of","Dinar (1967-1996)","0.25","250 Fils","Standard circulation coins","1981","Round","Copper-nickel","11.2","31","1981","1981","","1","F","","","227.78"
"Yugoslavia","Yugoslavia","Hard dinar (1966-1989)","2","2 Dinara","Standard circulation coins","1971-1981","Round","Nickel brass (70% Copper, 18% Zinc, 12% Nickel)","5","24.5","1981","1981","","1","VF","","","16.51"
"Yugoslavia","Yugoslavia","Hard dinar (1966-1989)","10","10 Dinara","Standard circulation coins","1976-1981","Round","Copper-nickel (70% Cu, 18% Zn, 12% Ni)","10","30","1981","1981","","1","XF","","","32.61"
"Yugoslavia","Yugoslavia","Hard dinar (1966-1989)","1000","1000 Dinara","Standard circulation banknotes","1974-1981","Rectangular","Paper","","162","1981","1981","","1","G","","","60.69"
"Zambia","Zambia","Kwacha (1968-2012)","10","10 Kwacha","Standard circulation banknotes","1980-1988","Rectangular","Paper","","143","","1986-1988","","1","UNC","","","83.66"
"Zambia","Zambia","Kwacha (2013-date)","0.05","5 Ngwee","Standard circulation coins","2012-2017","Round","Nickel plated steel","2.5","19","2014","2014","","1","XF","","",""
"Zambia","Zambia","Kwacha (2013-date)","0.5","50 Ngwee (Brass plated steel)","Standard circulation coins","2012-2017","Round","Brass plated steel","3.5","21","2012","2012","","1","VF","","","62.74"
"Zambia","Zambia","Kwacha (2013-date)","0.5","50 Ngwee (Brass plated steel)","Standard circulation coins","2012-2017","Round","Brass plated steel","3.5","21","2013","2013","","1","VF","","","110.08"
"Zimbabwe","Rhodesia","Dollar (1970-1980)","0.005","½ Cent","Standard circulation coins","1970-1977","Round","Bronze","3","20.2","1970","1970","","1","AU","","","146.99"
"Zimbabwe","Rhodesia","Dollar (1970-1980)","0.01","1 Cent","Standard circulation coins","1970-1977","Round","Bronze","4","22.4","1971","1971","","1","XF","","","130.99"
